,station,change_CRIME_mean,change_CRIME_sem,long,lat
333,60e5f9b2-611b-4713-b34a-8ce2c2ee8ac8,146.0,,-77.002161,38.876823
334,0825bbc6-1f3f-11e7-bf6b-3863bb334450,,,-77.089233,38.873755
335,a6076d62-317a-40be-80a3-5654a042c20a,-92.0,,-76.98185,38.84627
336,0824e72a-1f3f-11e7-bf6b-3863bb334450,201.0,,-77.026975,38.897857
337,0825fca2-1f3f-11e7-bf6b-3863bb334450,19.0,,-77.039643,38.898301
338,08247b29-1f3f-11e7-bf6b-3863bb334450,50.0,,-77.046449,38.900711
339,3c6a1bf0-3aac-4406-990d-966cc8edca52,,,-77.331008,38.946735
340,08262094-1f3f-11e7-bf6b-3863bb334450,,,-77.062821,38.820058
341,08254a1e-1f3f-11e7-bf6b-3863bb334450,,,-77.075104,38.847977
342,08251ded-1f3f-11e7-bf6b-3863bb334450,,,-77.097745,38.885801
343,08261fb3-1f3f-11e7-bf6b-3863bb334450,,,-77.135271,38.880992
344,c51f0090-a4f9-416d-a18b-6e0505b1dca1,-56.0,,-76.926596,38.879575
345,082516c1-1f3f-11e7-bf6b-3863bb334450,-293.0,,-77.04062,38.917761
346,0824ff6e-1f3f-11e7-bf6b-3863bb334450,,,-77.095257,38.88701
347,08246e8c-1f3f-11e7-bf6b-3863bb334450,,,-77.063416,38.863314
348,082528fb-1f3f-11e7-bf6b-3863bb334450,,,-77.116817,38.883921
349,c361d993-ebd8-4110-b10e-6bd2055fbe05,0.0,,-77.027171,38.918199
350,0825e0a1-1f3f-11e7-bf6b-3863bb334450,,,-77.023894,38.997445
351,0824741d-1f3f-11e7-bf6b-3863bb334450,123.0,,-77.0429,38.9003
352,082634c6-1f3f-11e7-bf6b-3863bb334450,,,-77.235955,38.92403
353,0826256c-1f3f-11e7-bf6b-3863bb334450,,,-77.063093,38.841291
354,082625d9-1f3f-11e7-bf6b-3863bb334450,,,-77.053766,38.797557
355,3dc3100e-7a4c-4d34-8b92-e820f1bd46a0,-22.0,,-76.913188,38.888524
356,082603fc-1f3f-11e7-bf6b-3863bb334450,35.0,,-77.027115,38.913601
357,065defed-8e90-46b9-a106-28d590704cf8,,,-77.044095,38.870561
358,0826502d-1f3f-11e7-bf6b-3863bb334450,,,-76.988311,38.98265
359,0099b016-32c9-4536-ac4c-dcc1a117bd95,4.0,,-76.945283,38.870353
360,1b1fd2f7-bcbd-43a2-bed1-ddf8e3cc4614,12.0,,-77.103662,38.927294
361,1957669092295526720,,,-77.156504,38.76843
362,1884993950171398452,-9.0,,-77.083704,38.930316
363,082600d8-1f3f-11e7-bf6b-3863bb334450,,,-77.12712,38.876528
364,101824b5-2dd0-464c-bc7e-30481e00e6d7,64.0,,-77.041829,38.911268
365,08265638-1f3f-11e7-bf6b-3863bb334450,-238.0,,-77.040787,38.924088
366,c77801a4-2795-4f72-825e-c02f8facb72f,,,-76.991824,39.039102
367,0826373c-1f3f-11e7-bf6b-3863bb334450,,,-77.225394,38.928919
368,082633ec-1f3f-11e7-bf6b-3863bb334450,-15.0,,-76.982359,38.870695
369,c645ddde-0156-47ab-9616-3121f541a6f0,-122.0,,-77.02155,38.947962
370,08246d68-1f3f-11e7-bf6b-3863bb334450,,,-77.05949,38.857866
371,0826154d-1f3f-11e7-bf6b-3863bb334450,,,-77.044097,38.812718
372,177f7198-8814-4068-b809-b6074346d2e9,195.0,,-77.002257,38.911214
373,3f177fa3-6267-4138-82b3-6b528d71d3b2,47.0,,-77.017699,38.881117
374,0825e443-1f3f-11e7-bf6b-3863bb334450,,,-77.076131,38.866471
375,686c82c2-23fe-4c15-9c75-708f61de98c7,,,-77.35428,38.964208
376,08249c5a-1f3f-11e7-bf6b-3863bb334450,30.0,,-76.991016,38.933668
377,0cabc1c7-cf6f-4afd-9242-c011b77f6330,-40.0,,-76.993589,38.836646
378,5f19b359-6bc4-45f6-bdcf-31352690e6ee,,,-77.153953,38.878085
379,1875304680551764838,,,-77.304435,38.849411
380,8aa43882-2e93-41fb-b55d-a6a15b5b446b,,,-77.359341,38.966344
381,0824eb1b-1f3f-11e7-bf6b-3863bb334450,,,-77.072305,38.8946
382,0826337e-1f3f-11e7-bf6b-3863bb334450,-101.0,,-76.925907,38.897407
383,2004427045420044368,,,-76.928879,38.978103
384,08263241-1f3f-11e7-bf6b-3863bb334450,120.0,,-77.034451,38.901136
385,08257239-1f3f-11e7-bf6b-3863bb334450,,,-77.11153,38.856319
386,08253e7e-1f3f-11e7-bf6b-3863bb334450,288.0,,-77.026064,38.895914
387,08252387-1f3f-11e7-bf6b-3863bb334450,,,-77.1207,38.87887
388,c778c501-ba47-479b-b652-831432ffd74f,-75.0,,-77.005497,38.824481
389,08249cd3-1f3f-11e7-bf6b-3863bb334450,-7.0,,-77.046615,38.896114
390,0825b983-1f3f-11e7-bf6b-3863bb334450,-11.0,,-77.01536,38.907333
391,08251bba-1f3f-11e7-bf6b-3863bb334450,,,-77.107735,38.876393
392,08254770-1f3f-11e7-bf6b-3863bb334450,-263.0,,-77.041571,38.918809
393,cd1394fa-9d06-4665-bd1c-d7580d97a550,-29.0,,-77.027127,38.925196
394,08251f03-1f3f-11e7-bf6b-3863bb334450,83.0,,-77.005727,38.878854
395,e581e0b6-51ea-416a-9ae7-6fe5219d7156,,,-77.120776,39.062041
396,0824749f-1f3f-11e7-bf6b-3863bb334450,98.0,,-77.032096,38.917765
397,edb40673-8b68-4db1-b9bf-6cb7943fdb50,,,-77.179832,38.88837
398,082655cc-1f3f-11e7-bf6b-3863bb334450,249.0,,-77.065246,38.905509
399,1936546121234841642,-34.0,,-76.991829,38.948307
400,7a00f0f5-f757-4715-9e89-58253ac36de0,,,-77.102019,38.859306
401,082554fb-1f3f-11e7-bf6b-3863bb334450,-50.0,,-76.994749,38.897274
402,08256b90-1f3f-11e7-bf6b-3863bb334450,4.0,,-77.004746,38.918155
403,efe6a4e1-5900-46d6-9755-db074f87c5c2,-23.0,,-77.051833,38.923389
404,08256ee8-1f3f-11e7-bf6b-3863bb334450,11.0,,-76.997194,38.927497
405,08249407-1f3f-11e7-bf6b-3863bb334450,-9.0,,-77.0023,38.8851
406,9029233f-84db-4f28-895d-8ecf727fb6d2,,,-77.167059,39.125828
407,32a59636-02e5-4c53-a437-020986923dca,,,-77.111066,38.888282
408,08247522-1f3f-11e7-bf6b-3863bb334450,-53.0,,-77.027822,38.929464
409,3f1dfbbd-7b34-4efd-91a3-60acad4cf42f,-61.0,,-76.991476,38.885908
410,0824854e-1f3f-11e7-bf6b-3863bb334450,-90.0,,-77.0446,38.9154
411,50cce12f-505a-414c-8b58-5bd4204a385e,,,-77.088985,38.827674
412,1893304030462804528,,,-77.21246,38.918988
413,1cc6ee60-b82f-4264-a490-6c3e5e656ccd,,,-77.116339,38.857049
414,08247dd0-1f3f-11e7-bf6b-3863bb334450,2.0,,-76.9769,38.8896
415,08254e55-1f3f-11e7-bf6b-3863bb334450,,,-77.084918,38.848454
416,0826168f-1f3f-11e7-bf6b-3863bb334450,,,-77.097882,38.999378
417,08247632-1f3f-11e7-bf6b-3863bb334450,-184.0,,-77.042525,38.922849
418,0824920a-1f3f-11e7-bf6b-3863bb334450,143.0,,-77.0444,38.9101
419,08249f58-1f3f-11e7-bf6b-3863bb334450,2.0,,-77.079382,38.947607
420,b0cdb0b4-a4e5-47f2-90fd-f3f8266b809f,,,-77.093879,38.820152
421,08263601-1f3f-11e7-bf6b-3863bb334450,,,-77.222115,38.920939
422,0824c8d2-1f3f-11e7-bf6b-3863bb334450,80.0,,-77.04478,38.908905
423,08249549-1f3f-11e7-bf6b-3863bb334450,-106.0,,-77.0387,38.9121
424,0825f872-1f3f-11e7-bf6b-3863bb334450,,,-77.063562,38.802677
425,0825fd75-1f3f-11e7-bf6b-3863bb334450,-79.0,,-77.041834,38.912648
426,1e196ee1-daa4-4fa6-b6f8-197b31e6d170,,,-77.042817,38.814031
427,08251cd1-1f3f-11e7-bf6b-3863bb334450,,,-77.086502,38.896923
428,082485e8-1f3f-11e7-bf6b-3863bb334450,152.0,,-77.022003,38.916137
429,0826190f-1f3f-11e7-bf6b-3863bb334450,,,-77.093522,38.979875
430,eda09ed8-ca5e-4187-938c-3260cabdf82d,-44.0,,-77.033509,38.969489
431,082521d3-1f3f-11e7-bf6b-3863bb334450,,,-77.093485,38.884734
432,5017ea72-2248-4ba8-af83-d9c9718b51e0,,,-77.226266,38.910016
433,f4402219-23c9-43ce-8af4-62984ee9ab68,,,-77.173438,38.883601
434,082549b0-1f3f-11e7-bf6b-3863bb334450,-22.0,,-77.032947,38.956432
435,071dcbf5-3f1e-45e0-a4a5-8717adb8743f,,,-77.337775,38.936061
436,cdaa435b-2b99-442a-a274-d6682067ad88,,,-76.968084,38.955349
437,db81ad06-aad3-4e23-b2b9-05b39b41f8fc,-17.0,,-76.940981,38.876227
438,08254c82-1f3f-11e7-bf6b-3863bb334450,,,-77.093672,38.860344
439,0824f16b-1f3f-11e7-bf6b-3863bb334450,8.0,,-77.044334,38.894112
440,b6ea8d82-3226-4aef-a1d2-78076110e718,,,-77.215624,38.928502
441,0541e06c-642c-4f31-9f24-19bfcbb8811d,-30.0,,-76.978519,38.869337
442,0825459a-1f3f-11e7-bf6b-3863bb334450,244.0,,-77.003201,38.905691
443,79f2ceeb-df84-42dd-bf22-ceb9bc384af2,,,-77.199788,38.866361
444,0824a988-1f3f-11e7-bf6b-3863bb334450,52.0,,-77.0682,38.916442
445,08254a91-1f3f-11e7-bf6b-3863bb334450,,,-77.085931,38.8444
446,68bb0313-ccdb-4930-98ba-96d77ec986ef,,,-77.11368,39.049765
447,9f86df22-57d4-498a-ab35-2d3fb76e4723,,,-77.107734,38.841548
448,0825bb32-1f3f-11e7-bf6b-3863bb334450,42.0,,-77.03023,38.878433
449,0eae33bc-0b63-4120-ac4d-1e4ac729d524,,,-77.367868,38.937146
450,fc64c842-980f-40be-a4b6-7750a28ecc19,,,-77.0026,38.7968
451,082617d2-1f3f-11e7-bf6b-3863bb334450,-79.0,,-77.03625,38.928893
452,0825fddc-1f3f-11e7-bf6b-3863bb334450,,,-77.063275,38.859254
453,08254ebb-1f3f-11e7-bf6b-3863bb334450,49.0,,-77.029417,38.987
454,d49c5d1b-d02b-4c35-b60d-ed3cc6d51479,-16.0,,-77.010551,38.866277
455,08249e19-1f3f-11e7-bf6b-3863bb334450,25.0,,-77.05557,38.897293
456,1929488402496518868,,,-77.304157,38.827501
457,0824c80d-1f3f-11e7-bf6b-3863bb334450,129.0,,-77.038322,38.902061
458,0824d140-1f3f-11e7-bf6b-3863bb334450,18.0,,-77.009888,38.897446
459,825f1146-bd56-4b4a-acfa-ff9d95472723,,,-77.1887,38.9001
460,eda4c5ee-faf7-4dae-b135-3065deb46ffe,,,-77.11287,39.04753
461,08253cdb-1f3f-11e7-bf6b-3863bb334450,,,-77.060627,38.805763
462,41b8e956-0341-4752-89a4-659f7b9eabb8,,,-77.128908,38.809607
463,082565f9-1f3f-11e7-bf6b-3863bb334450,101.0,,-76.987211,38.903732
464,08254215-1f3f-11e7-bf6b-3863bb334450,,,-77.07592,38.887659
465,0825697c-1f3f-11e7-bf6b-3863bb334450,,,-77.08596,38.880705
466,f33b7c9d-11ff-4059-94e4-4a1206acd7a6,104.0,,-77.025236,38.88044
467,0825548f-1f3f-11e7-bf6b-3863bb334450,-38.0,,-76.983326,38.889908
468,30c5787e-6fdb-421d-8eaf-32e652dbeae2,-72.0,,-76.985133,38.924492
469,0825802a-1f3f-11e7-bf6b-3863bb334450,,,-77.096539,38.988562
470,1936548863063266016,-58.0,,-76.957511,38.883843
471,082548ce-1f3f-11e7-bf6b-3863bb334450,-65.0,,-77.027333,38.949662
472,0824973c-1f3f-11e7-bf6b-3863bb334450,19.0,,-77.072755,38.934881
473,0826030a-1f3f-11e7-bf6b-3863bb334450,153.0,,-77.060173,38.902826
474,0824c69b-1f3f-11e7-bf6b-3863bb334450,235.0,,-77.031617,38.894514
475,8e3245e2-f310-4173-9c2d-9ad00587a23c,,,-77.100796,38.808161
476,5e828067-2fd6-4168-b150-5409754e734c,156.0,,-77.038566,38.909858
477,08261aba-1f3f-11e7-bf6b-3863bb334450,-1.0,,-77.041544,38.893511
478,0826315d-1f3f-11e7-bf6b-3863bb334450,,,-77.047844,38.829545
479,0825ff20-1f3f-11e7-bf6b-3863bb334450,,,-77.078317,38.898984
480,082619e1-1f3f-11e7-bf6b-3863bb334450,-21.0,,-77.012365,38.908643
481,66fe4efd-f6de-4300-9b35-82e3aea013e5,,,-77.040293,38.801947
482,3c8cebaf-4155-47d8-8272-9d65831f33b8,,,-76.937349,38.969581
483,0824bc70-1f3f-11e7-bf6b-3863bb334450,38.0,,-76.998347,38.899972
484,1b02c95b-63f9-41cd-8c0d-90334a29c7ce,,,-77.049772,38.832431
485,08249be7-1f3f-11e7-bf6b-3863bb334450,157.0,,-77.059117,38.902268
486,082638f2-1f3f-11e7-bf6b-3863bb334450,,,-77.233165,38.920687
487,66cac629-904e-4186-8431-44983be40985,,,-77.113454,39.0629
488,1874574408754907832,,,-77.30718,38.841099
489,1917259365558921792,,,-77.150359,38.766844
490,08254f8e-1f3f-11e7-bf6b-3863bb334450,,,-77.06714,38.896553
491,1885353633083910806,-15.0,,-77.077214,38.931349
492,5205f20c-ded8-4469-bafd-021bc7229295,159.0,,-77.027118,38.920981
493,53ebbf74-92df-4665-b863-25bd2d96e0b7,150.0,,-77.029779,38.908735
494,1e19ca16-ec12-48b9-bbbe-fe878745bb23,-151.0,,-77.028247,38.931322
495,0825b6a9-1f3f-11e7-bf6b-3863bb334450,,,-77.025608,38.997033
496,0826540e-1f3f-11e7-bf6b-3863bb334450,-69.0,,-77.016263,38.968935
497,08246c35-1f3f-11e7-bf6b-3863bb334450,,,-77.049232,38.856425
498,082539e0-1f3f-11e7-bf6b-3863bb334450,,,-77.043363,38.804718
499,08264097-1f3f-11e7-bf6b-3863bb334450,-9.0,,-77.027976,38.967505
500,772ca14a-a964-4745-ab93-37cc472d8ff2,-23.0,,-76.9753,38.840107
501,08259091-1f3f-11e7-bf6b-3863bb334450,6.0,,-76.994468,38.876737
502,08253e02-1f3f-11e7-bf6b-3863bb334450,42.0,,-77.05152,38.9066
503,3d88e01e-e071-4638-829c-543410cded50,10.0,,-76.995141,38.902594
504,37ea9197-6332-4bf7-8940-d3641f288869,,,-77.183178,38.890155
505,a826e5d0-8ee8-41a4-8c1d-1a2ad7212dec,,,-77.226644,38.92755
506,197e33c5-30cf-4007-b7a8-b9b1dfd064e3,274.0,,-77.002109,38.907073
507,0824979f-1f3f-11e7-bf6b-3863bb334450,-51.0,,-77.032818,38.947774
508,06a14329-dedb-4152-b237-e59afccd8d42,-39.0,,-76.978627,38.901935
509,0825176c-1f3f-11e7-bf6b-3863bb334450,-49.0,,-76.93723,38.889935
510,0825619c-1f3f-11e7-bf6b-3863bb334450,-3.0,,-76.990955,38.928644
511,0d183ef3-5510-4afd-8e0d-8d240d119255,,,-77.220729,38.931089
512,9c8b35b2-fcab-4142-957d-5bb845374685,,,-77.366499,38.941496
513,082469cc-1f3f-11e7-bf6b-3863bb334450,,,-77.053235,38.859751
514,08255561-1f3f-11e7-bf6b-3863bb334450,4.0,,-76.978924,38.927095
515,08247052-1f3f-11e7-bf6b-3863bb334450,,,-77.051514,38.848466
516,08251aba-1f3f-11e7-bf6b-3863bb334450,-67.0,,-76.987823,38.844711
517,0825b213-1f3f-11e7-bf6b-3863bb334450,,,-77.100104,38.992375
518,1959879531637832180,,,-77.109609,38.856645
519,5fdaa766-383e-4a92-b1bd-0e71138c6844,-29.0,,-76.981179,38.873926
520,1880134928431421876,-1.0,,-77.07643,38.941808
521,0824de05-1f3f-11e7-bf6b-3863bb334450,177.0,,-77.027313,38.905579
522,082631cd-1f3f-11e7-bf6b-3863bb334450,0.0,,-77.032224,38.928552
523,33ae16de-ca5b-4253-9096-35ccae7bb8dd,,,-77.176992,38.887403
524,0825467b-1f3f-11e7-bf6b-3863bb334450,,,-77.11255,38.847129
525,c271d265-76c8-49f9-9b3c-b9490fb97ac0,,,-77.222808,38.878601
526,08263bd6-1f3f-11e7-bf6b-3863bb334450,,,-77.357611,38.95534
527,4ae62d55-b4b3-47d7-ada9-79185e2be3b9,-13.0,,-77.018221,38.942025
528,e9611824-0245-4482-bc8b-970c0eface40,-6.0,,-76.977187,38.885483
529,082654f4-1f3f-11e7-bf6b-3863bb334450,117.0,,-77.021741,38.88345
530,08254ffb-1f3f-11e7-bf6b-3863bb334450,-54.0,,-77.069956,38.955016
531,1929488700232798842,,,-77.307057,38.8348
532,08247310-1f3f-11e7-bf6b-3863bb334450,,,-77.049723,38.852929
533,08264392-1f3f-11e7-bf6b-3863bb334450,,,-77.112982,38.876695
534,fbd404e2-bd4c-464b-b0db-9eaa011a90ae,-9.0,,-76.995922,38.961737
535,0824e24c-1f3f-11e7-bf6b-3863bb334450,465.0,,-77.031898,38.898164
536,08258b3f-1f3f-11e7-bf6b-3863bb334450,43.0,,-77.085998,38.961763
537,bc1a59ac-f82d-44bd-9f2d-b5801f8bbb8d,,,-77.085066,38.824793
538,08246cd5-1f3f-11e7-bf6b-3863bb334450,,,-77.049417,38.861056
539,0825e31a-1f3f-11e7-bf6b-3863bb334450,105.0,,-77.016855,38.975219
540,0825275b-1f3f-11e7-bf6b-3863bb334450,,,-77.109366,38.882629
541,08251a1b-1f3f-11e7-bf6b-3863bb334450,-37.0,,-76.983569,38.88732
542,0824cb9b-1f3f-11e7-bf6b-3863bb334450,-40.0,,-77.016106,38.895344
543,1872703318198888690,,,-77.271911,38.865091
544,4784f152-5012-49fc-b1bb-723a6d73aa09,-9.0,,-77.013814,38.863743
545,08249aa2-1f3f-11e7-bf6b-3863bb334450,369.0,,-77.031686,38.899632
546,08247aa4-1f3f-11e7-bf6b-3863bb334450,-9.0,,-77.045,38.8963
547,08247f59-1f3f-11e7-bf6b-3863bb334450,154.0,,-77.05753,38.933626
548,305ce636-23c1-42f3-a28b-8be4feca2e05,,,-77.129235,39.06219
549,7995da4d-4d99-4797-bb9f-37a51a28cc09,214.0,,-77.008246,38.902444
550,5945c731-a300-46e6-8e51-3236ad1f65f2,,,-76.825535,38.88994
551,0826547e-1f3f-11e7-bf6b-3863bb334450,-14.0,,-76.979517,38.93293
552,a44778cc-274f-49d5-80dc-6e031113a7e3,,,-77.10994,38.812187
553,44b6aaca-6a97-425c-9d95-93a1d836c22d,,,-77.004122,39.031314
554,0826242b-1f3f-11e7-bf6b-3863bb334450,,,-77.0487,38.798133
555,0825f6b3-1f3f-11e7-bf6b-3863bb334450,,,-77.080851,38.897612
556,0825ba12-1f3f-11e7-bf6b-3863bb334450,-75.0,,-76.931862,38.898536
557,082653a6-1f3f-11e7-bf6b-3863bb334450,,,-77.363094,38.955171
558,72c402d9-63d9-4025-95a9-1577a34e5f52,,,-77.114563,38.879477
559,ed8f70f3-15e3-448c-86c5-d27d87402ad3,15.0,,-77.002098,38.924144
560,08261620-1f3f-11e7-bf6b-3863bb334450,,,-77.049468,38.813485
561,1890899353648060422,,,-77.241436,38.930767
562,08261e06-1f3f-11e7-bf6b-3863bb334450,82.0,,-77.065115,38.947156
563,33efb11b-052f-437e-ab74-2e6b4661822d,,,-77.166917,38.885621
564,343aa3f9-0b2f-4599-9854-81cbc04577f4,27.0,,-76.993509,38.937849
565,08256742-1f3f-11e7-bf6b-3863bb334450,,,-77.039511,38.865029
566,0826366d-1f3f-11e7-bf6b-3863bb334450,,,-77.217664,38.924437
567,08249e81-1f3f-11e7-bf6b-3863bb334450,-37.0,,-76.994716,38.884275
568,804fb759-1127-4059-a67a-c1fdd5d98082,,,-76.940547,39.085314
569,d2a6b8ef-0d6d-4037-84e4-b905142031fa,-10.0,,-76.97093,38.878771
570,08261b21-1f3f-11e7-bf6b-3863bb334450,83.0,,-77.048728,38.909394
571,08250371-1f3f-11e7-bf6b-3863bb334450,26.0,,-77.017701,38.886372
572,1926924117062925284,42.0,,-77.066074,38.912181
573,0825c063-1f3f-11e7-bf6b-3863bb334450,34.0,,-77.061977,38.941139
574,0825e5ff-1f3f-11e7-bf6b-3863bb334450,,,-77.103381,38.964992
575,0824c29d-1f3f-11e7-bf6b-3863bb334450,5.0,,-76.9599,38.8692
576,0824ee0d-1f3f-11e7-bf6b-3863bb334450,,,-77.0846,38.891696
577,0824980b-1f3f-11e7-bf6b-3863bb334450,-47.0,,-76.9784,38.865784
578,08252c4a-1f3f-11e7-bf6b-3863bb334450,200.0,,-77.044789,38.903584
579,08251e7d-1f3f-11e7-bf6b-3863bb334450,,,-77.07857,38.893993
580,0824a43b-1f3f-11e7-bf6b-3863bb334450,73.0,,-77.033354,38.899032
581,0825f465-1f3f-11e7-bf6b-3863bb334450,,,-77.060866,38.804378
582,08247baa-1f3f-11e7-bf6b-3863bb334450,-170.0,,-77.024181,38.936684
583,08263c43-1f3f-11e7-bf6b-3863bb334450,18.0,,-77.048947,38.892441
584,08252645-1f3f-11e7-bf6b-3863bb334450,,,-77.090792,38.88081
585,99e66f13-6f03-4872-9f34-bcd92fe519fd,-3.0,,-77.033234,38.892244
586,1996328198078007666,-35.0,,-76.995358,38.884181
587,1929517249726509974,,,-77.308069,38.831211
588,0824c376-1f3f-11e7-bf6b-3863bb334450,-136.0,,-77.038252,38.915544
589,ce3db0b4-8c4f-4c6c-a059-73fff08c1edf,,,-77.142317,38.886048
590,08253ab7-1f3f-11e7-bf6b-3863bb334450,,,-77.049883,38.805317
591,1866861591028457548,-33.0,,-76.96075,38.87795
592,0825bfcd-1f3f-11e7-bf6b-3863bb334450,,,-77.095596,38.869418
593,08262027-1f3f-11e7-bf6b-3863bb334450,,,-77.061715,38.812711
594,599f7a69-823e-419a-b70e-8f9666dd4bd1,,,-77.109975,38.811361
595,08261b89-1f3f-11e7-bf6b-3863bb334450,9.0,,-77.038721,38.995681
596,082641e3-1f3f-11e7-bf6b-3863bb334450,,,-77.016311,38.990874
597,0825e27a-1f3f-11e7-bf6b-3863bb334450,61.0,,-77.002721,38.952369
598,082564e2-1f3f-11e7-bf6b-3863bb334450,-203.0,,-76.999376,38.84323
599,5d8d5182-ea42-49ec-8cae-8891759f5751,-8.0,,-76.935246,38.872976
600,0824c604-1f3f-11e7-bf6b-3863bb334450,325.0,,-77.027959,38.898326
601,082525bb-1f3f-11e7-bf6b-3863bb334450,,,-77.08095,38.89054
602,082526d1-1f3f-11e7-bf6b-3863bb334450,,,-77.111768,38.881044
603,0824fb6c-1f3f-11e7-bf6b-3863bb334450,,,-77.0889,38.8904
604,0824c309-1f3f-11e7-bf6b-3863bb334450,-129.0,,-76.987633,38.894832
605,a62f9324-6f6e-4bdb-9206-3ca05517e607,116.0,,-76.99267,38.922489
606,08263885-1f3f-11e7-bf6b-3863bb334450,,,-77.361902,38.962524
607,96ce48cf-5d98-4dfb-86b1-f461230cd193,-5.0,,-77.011616,38.897108
608,e800b2e8-5d8c-4ca1-920b-9622fa2a87ea,-54.0,,-76.990157,38.943596
609,08253908-1f3f-11e7-bf6b-3863bb334450,159.0,,-77.043386,38.901633
610,1873077316413198460,,,-77.302732,38.850932
611,08247cac-1f3f-11e7-bf6b-3863bb334450,63.0,,-76.9955,38.9346
612,f75a76bb-34fc-4ee3-81d9-f23d9867017d,,,-77.331653,38.933923
613,0826359a-1f3f-11e7-bf6b-3863bb334450,,,-77.221179,38.919475
614,5d8b76d9-ae82-464b-87f1-37553a9fec6c,221.0,,-77.023979,38.89428
615,0824f08b-1f3f-11e7-bf6b-3863bb334450,37.0,,-76.952103,38.86559
616,0824866e-1f3f-11e7-bf6b-3863bb334450,,,-77.053412,38.854381
617,a10f8bfa-1324-411c-b358-3fbd94eff32b,82.0,,-77.023924,38.898097
618,c139589c-fe21-4834-a2a1-5528f7dd2152,,,-77.053734,38.813474
619,5f71434d-dc5c-45ff-8219-708a3d9a0691,87.0,,-77.006072,38.876893
620,08254f20-1f3f-11e7-bf6b-3863bb334450,204.0,,-77.063586,38.90849
621,08263311-1f3f-11e7-bf6b-3863bb334450,-4.0,,-76.971923,38.91263
622,08263a37-1f3f-11e7-bf6b-3863bb334450,,,-77.359718,38.957037
623,0824f644-1f3f-11e7-bf6b-3863bb334450,248.0,,-77.039802,38.905996
624,08247ed8-1f3f-11e7-bf6b-3863bb334450,-56.0,,-76.969184,38.861663
625,3900eddf-b06d-4763-af70-1126603508d0,177.0,,-77.022684,38.917716
626,0825b738-1f3f-11e7-bf6b-3863bb334450,,,-77.171487,39.114688
627,f0d65475-a505-474b-a40f-2488459105ac,,,-76.9807,38.9725
628,0824a68f-1f3f-11e7-bf6b-3863bb334450,118.0,,-77.023054,38.878694
629,082651f8-1f3f-11e7-bf6b-3863bb334450,,,-77.048395,39.035965
630,08258785-1f3f-11e7-bf6b-3863bb334450,,,-77.006311,38.983627
631,fe755eaf-7f1f-48df-bc40-f51d2af775d1,-38.0,,-76.992725,38.899984
632,0825f58d-1f3f-11e7-bf6b-3863bb334450,,,-77.104503,38.869442
633,472d3644-c8f4-4912-ad84-79f11cee2e49,,,-77.071452,38.896087
634,0825f344-1f3f-11e7-bf6b-3863bb334450,,,-77.071301,38.88992
635,08259e6f-1f3f-11e7-bf6b-3863bb334450,,,-77.044563,39.025387
636,08258395-1f3f-11e7-bf6b-3863bb334450,,,-77.098029,38.98954
637,0824f8a2-1f3f-11e7-bf6b-3863bb334450,207.0,,-77.0325,38.9059
638,90682a3e-9cb2-43d1-b104-61c50043d35b,,,-76.994539,39.037981
639,08261d35-1f3f-11e7-bf6b-3863bb334450,182.0,,-77.027088,38.908431
640,0824b9cc-1f3f-11e7-bf6b-3863bb334450,65.0,,-77.023086,38.8997
641,082546fc-1f3f-11e7-bf6b-3863bb334450,,,-77.069275,38.846222
642,08254123-1f3f-11e7-bf6b-3863bb334450,,,-77.08777,38.884961
643,880978b9-5084-4576-a206-8d94cdbf4427,-86.0,,-76.998413,38.892875
644,ce78d5f4-486a-4a64-8518-5a10bfd7ef94,,,-77.05006,39.04313
645,8a10969e-9861-4926-bda6-f0b58a0c253d,-5.0,,-77.005174,38.853124
646,48ca5477-32a2-485d-961d-5371f2d1d5e1,,,-77.2283,38.8828
647,082476ba-1f3f-11e7-bf6b-3863bb334450,-36.0,,-77.0322,38.9268
648,08249671-1f3f-11e7-bf6b-3863bb334450,-94.0,,-76.9953,38.8792
649,52ba8179-5dda-404f-abba-796b3f645434,,,-76.981155,39.044944
650,199ecf43-3fcc-446e-8b91-e151e7ad617f,,,-77.074893,38.890863
651,1926601045514275106,45.0,,-77.023885,38.906622
652,523db239-4cfe-4d84-b8ff-60f1ad4d342c,,,-77.225262,38.868536
653,5ac39643-b36d-415f-bbb4-1a5e2c61d98d,,,-77.135788,38.809709
654,0824e7c1-1f3f-11e7-bf6b-3863bb334450,-3.0,,-77.049882,38.896104
655,0825bf2b-1f3f-11e7-bf6b-3863bb334450,,,-77.082104,38.873219
656,082515d4-1f3f-11e7-bf6b-3863bb334450,50.0,,-77.012289,38.915417
657,08252a92-1f3f-11e7-bf6b-3863bb334450,,,-77.100302,38.884703
658,c9760156-83bd-4a7d-9dfa-85d7ee463f62,88.0,,-76.955687,38.921641
659,08255427-1f3f-11e7-bf6b-3863bb334450,5.0,,-77.017669,38.912659
660,0825fc3a-1f3f-11e7-bf6b-3863bb334450,192.0,,-77.034918,38.903649
661,082632a8-1f3f-11e7-bf6b-3863bb334450,3.0,,-77.080217,38.949813
662,0825fe4c-1f3f-11e7-bf6b-3863bb334450,126.0,,-76.99707,38.907908
663,1871684492868499562,,,-77.282077,38.866659
664,909f576d-3523-4646-aa26-900ba8c9cd13,,,-76.985438,39.045652
