id,long,lat,open_year,name,2010,2011,2012,2013,2014,2015,2016,opened_station,opened_2013
bcb21167-85ed-4374-8807-d9409aaa01a5,-76.9493,38.9698,2020.0,Hyattsville Library / Adelphi Rd & Toledo Rd,17279.0,16255.333333333334,16699.0,16832.0,16784.333333333332,16691.0,17784.333333333332,1,False
0826005e-1f3f-11e7-bf6b-3863bb334450,-77.00356,38.914751,2017.0,2nd St & Seaton Pl NE,20668.5,20775.0,18469.5,18549.5,13571.666666666666,14392.333333333334,11576.75,1,False
a41e5bd2-b599-4c47-a36f-31ffa2e2dd0b,-77.020945,38.876747,2023.0,Maine Ave & Water St SW,8956.0,11294.666666666666,11654.333333333334,10180.666666666666,10105.666666666666,11558.0,12221.25,1,False
0824844b-1f3f-11e7-bf6b-3863bb334450,-77.022327,38.924785,2023.0,Georgia Ave & Fairmont St NW,6116.666666666667,6148.0,6350.0,6159.333333333333,7982.5,8247.0,9158.75,1,False
0824cdb0-1f3f-11e7-bf6b-3863bb334450,-77.07166,38.907837,2010.0,37th & O St NW / Georgetown University,,,,,,,,1,False
08261ee4-1f3f-11e7-bf6b-3863bb334450,-77.086061,38.828471,2016.0,Radford & Osage St,22399.0,21666.0,23508.0,25000.0,24000.0,22000.0,22000.0,1,False
0824bb59-1f3f-11e7-bf6b-3863bb334450,-76.993534,38.932457,2010.0,10th & Monroe St NE,8488.5,5773.5,5721.5,5746.5,5853.5,6047.5,6206.5,1,False
08249b7f-1f3f-11e7-bf6b-3863bb334450,-77.028242,38.886277,2019.0,USDA / 12th & C St SW,26385.285714285717,25497.571428571428,25855.571428571428,27679.285714285717,22420.42857142857,19829.0,20028.11111111111,1,False
08256e7b-1f3f-11e7-bf6b-3863bb334450,-77.026141,38.887332,2013.0,Independence Ave & L'Enfant Plaza SW/DOE,14210.444444444443,12654.444444444443,13117.111111111111,14776.888888888889,15654.222222222224,14928.3,15726.1,1,True
0825756e-1f3f-11e7-bf6b-3863bb334450,-77.09221,38.983838,2013.0,Montgomery Ave & Waverly St ,22067.6,22666.8,23600.6,23488.8,23461.2,22585.0,22596.8,1,True
2260574d-dbc6-4416-9f8c-3e1fcc0d9f5b,-77.132334,38.804486,2022.0,S Pickett St & Shillings St,27099.0,27144.0,26635.0,26500.0,25500.0,24500.0,24500.0,1,False
0825aa94-1f3f-11e7-bf6b-3863bb334450,-77.159048,39.095661,2021.0,Montgomery College / W Campus Dr & Mannakee St,,,,,,,,1,False
1877753940179542324,-77.086263,38.933899,,,18516.5,18612.0,17928.0,18005.5,16737.0,18363.5,18846.5,1,False
732103a1-eedd-4044-afa6-67b2d192ff22,-77.029631,38.916936,2021.0,13th & U St NW,12138.166666666666,13113.333333333334,13468.666666666666,12477.142857142857,11587.5,10527.375,10513.375,1,False
082636d5-1f3f-11e7-bf6b-3863bb334450,-77.219261,38.931911,2016.0,Jones Branch & Westbranch Dr,44470.333333333336,45058.333333333336,39604.0,39966.66666666666,40566.66666666666,37133.333333333336,37466.66666666666,1,False
0826518d-1f3f-11e7-bf6b-3863bb334450,-77.047788,39.044887,2017.0,Amherst Ave & Elkins St,33606.0,33747.0,34026.5,34097.5,33998.5,31840.0,32446.0,1,False
1893303738183408178,-77.230377,38.881436,,,,,,,,,,1,False
5f0f9566-90d4-431e-9b6d-994e26d20ec6,-76.983144,38.835737,2020.0,United Medical Center,15254.0,15333.0,15195.0,15937.0,16233.0,16771.0,16971.0,1,False
1931715167823202508,-77.041362,38.934784,,,9543.0,9246.0,9162.5,9202.0,9373.5,9684.0,9939.0,1,False
082652d2-1f3f-11e7-bf6b-3863bb334450,-77.04735,39.032029,2017.0,Windham Ln & Amherst Ave,59311.0,59552.0,54960.0,55071.0,54912.0,58560.0,59671.0,1,False
0824927c-1f3f-11e7-bf6b-3863bb334450,-77.005483,38.905697,2010.0,1st & M St NE,24140.14285714286,24137.285714285717,22478.42857142857,19559.25,19138.875,20019.125,19249.75,1,False
9c6fb0a8-d371-433f-b52e-ca47881156b3,-77.017585,38.872964,,,7732.0,9816.0,9727.5,9769.5,9554.5,11662.333333333334,9469.25,1,False
0825b27e-1f3f-11e7-bf6b-3863bb334450,-77.100239,38.990639,2013.0,Norfolk & Rugby Ave,31712.0,30030.0,29791.0,29852.0,29010.0,29761.0,30332.0,1,True
e2a96f4c-801e-4cf8-be0f-f767a5d8ca1b,-77.051956,38.845028,2022.0,S Clark St & 33rd St,46444.5,45977.0,46484.5,45000.0,43000.0,42000.0,44000.0,1,False
a8ffa826-a14d-4bb0-ab33-de6b8c34d190,-77.116206,38.83863,2022.0,Fillmore & Bisdorf,41284.0,41352.0,37779.0,38000.0,37000.0,34000.0,34000.0,1,False
08252260-1f3f-11e7-bf6b-3863bb334450,-77.032427,38.888553,2012.0,Jefferson Dr & 14th St SW,28476.285714285717,28148.42857142857,29356.14285714286,31682.285714285717,27272.571428571428,23786.625,24999.125,1,False
0824a5b0-1f3f-11e7-bf6b-3863bb334450,-77.042452,38.903741,2020.0,18th & L St NW,13612.555555555557,13170.111111111111,12974.444444444443,13009.555555555557,11237.555555555557,11135.9,11311.5,1,False
66c82803-70e3-496f-9942-30e0936de3f5,-77.00591,38.871841,2021.0,1st St & Potomac Ave SE,46909.0,47151.5,56678.0,56924.0,47013.0,31802.25,26399.0,1,False
f8b331c6-d208-4b17-b788-1a17d2520c40,-77.026747,38.976061,,,13398.666666666666,13001.0,12883.666666666666,11839.666666666666,11700.0,12087.666666666666,12887.333333333334,1,False
2574f980-163e-4b9b-8107-6145615815b3,-77.005741,38.880761,2023.0,New Jersey Ave & H St SE,,,,,5002.0,5086.0,6008.5,1,False
a0d0ec92-ebda-436a-b476-7ee9a7bdb67d,-77.021392,38.902674,2019.0,7th & K St NW,16166.285714285714,15346.5,17223.214285714286,17215.214285714286,16349.5,14546.666666666666,14772.625,1,False
1875305027705686898,-77.293922,38.862804,,,42924.0,45438.0,44633.0,43000.0,39000.0,39000.0,40000.0,1,False
07a453e5-2e14-4276-85df-49e0d6144e54,-76.947287,38.900468,2023.0,Kenilworth Terr & Hayes St. NE,61690.0,65006.0,65043.5,67915.0,69454.5,71394.0,60682.0,1,False
29b65d73-fc99-42e3-9007-2175402a5c56,-76.844604,38.899811,2019.0,Largo Town Center Metro,,,,,,,,1,False
5b745524-d0d3-4197-8c69-0ad4e5761883,-77.050264,38.905303,2017.0,23rd & M St NW,18411.5,16539.125,16559.25,15757.625,17331.666666666668,17057.444444444445,16131.818181818182,1,False
4b55ad18-eb2e-47b5-aaeb-aefd6ad856fd,-77.207261,38.897692,,,,,,,,,,1,False
08265262-1f3f-11e7-bf6b-3863bb334450,-77.053085,39.043272,2017.0,Grandview & Blueridge Ave,30150.75,30276.75,30603.75,30544.0,30455.0,29928.0,30053.25,1,False
347b72fa-4ae2-4017-a9bf-344a122cddeb,-77.110588,38.828887,2022.0,Kenmore Ave & Seminary Rd,52874.0,52962.0,56385.0,56000.0,55000.0,53000.0,54000.0,1,False
0825b8f0-1f3f-11e7-bf6b-3863bb334450,-77.050046,38.923583,2013.0,Calvert St & Woodley Pl NW,20007.5,20111.0,19929.5,15320.333333333334,14888.5,14009.4,14377.8,1,True
0824791a-1f3f-11e7-bf6b-3863bb334450,-77.034427,38.909801,2010.0,15th & P St NW,20308.5,20413.5,21200.83333333333,18170.83333333333,17207.14285714286,15400.42857142857,17460.25,1,False
a016ea6f-0d7f-45fb-b8ac-0cfe22cd972a,-77.152849,38.873808,2023.0,Eden Center,27763.666666666668,27136.0,26431.33333333333,27333.33333333333,26000.0,23666.666666666668,23666.666666666668,1,False
08263f4a-1f3f-11e7-bf6b-3863bb334450,-77.368416,38.955314,2016.0,Reston YMCA,37626.333333333336,37629.66666666666,37257.333333333336,37000.0,36000.0,37000.0,37000.0,1,False
ae007456-14ad-4619-a92e-e3a40f93a412,-77.03665,38.926102,2010.0,16th & Harvard St NW,6492.333333333333,6525.666666666667,6467.0,5041.0,4257.5,4614.0,5054.5,1,False
08251532-1f3f-11e7-bf6b-3863bb334450,-77.0251,38.9418,2011.0,9th & Upshur St NW,10647.666666666666,10702.666666666666,11477.333333333334,11108.666666666666,9539.75,9943.0,10204.25,1,False
0824e2e3-1f3f-11e7-bf6b-3863bb334450,-77.050537,38.844015,2011.0,Potomac Ave & 35th St S,46444.5,45977.0,46484.5,45000.0,43000.0,42000.0,44000.0,1,False
1941813138517442794,-76.980715,38.882458,,,7970.8,8849.8,8770.0,7829.2,7974.8,8239.2,9157.333333333334,1,False
082614e4-1f3f-11e7-bf6b-3863bb334450,-77.118009,38.898301,2022.0,Langston Blvd & N Woodstock St,19783.0,19779.0,19695.33333333333,19966.666666666668,19300.0,19266.666666666668,17433.333333333332,1,False
082484cf-1f3f-11e7-bf6b-3863bb334450,-77.005754,38.875023,2022.0,1st & N St SE,47551.0,47797.0,52004.0,52230.0,30820.666666666668,22544.75,22701.25,1,False
e84a9c46-89ce-45dc-866f-fe8cbc50e88e,-77.044676,38.804801,2022.0,King St & N Pitt St,18913.0,18650.25,19228.25,19175.0,18525.0,18075.0,18075.0,1,False
d8f65b11-57ec-4a9f-9b52-f5696e129f02,-76.935578,38.962119,2020.0,Riverdale Park Town Center,,,,,,,,1,False
0824c1a1-1f3f-11e7-bf6b-3863bb334450,-77.000349,38.889955,2010.0,4th & East Capitol St NE,7751.0,8216.692307692309,9014.692307692309,8783.214285714286,8294.333333333334,8967.9375,9032.941176470587,1,False
27d919c7-7fda-41d1-9c05-2f537d5c4ce2,-76.9595,38.9546,2020.0,Queens Chapel & Hamilton St,12207.0,11241.5,11157.5,11183.5,11315.0,11611.0,11837.0,1,False
08254037-1f3f-11e7-bf6b-3863bb334450,-77.048911,38.90088,2012.0,22nd & I St NW / Foggy Bottom,14436.375,12521.25,16251.25,16625.875,14698.363636363636,13830.833333333334,13584.923076923076,1,False
0825738d-1f3f-11e7-bf6b-3863bb334450,-77.097426,38.981103,2013.0,Bethesda Ave & Arlington Rd,22126.5,24386.0,25550.5,25601.5,25636.0,24610.5,25081.5,1,True
1950995089993550758,-76.922783,38.889926,,,7823.0,7229.0,7164.0,7195.0,7329.0,7572.0,7771.0,1,False
de5bd592-0f48-4c6a-b7fc-8ff687c6e1a5,-77.16486,39.12333,2017.0,Columbus Ave & Gramercy Blvd,,,,,,,,1,False
08252414-1f3f-11e7-bf6b-3863bb334450,-77.01994,38.894573,2013.0,6th St & Indiana Ave NW,23340.58333333333,22873.83333333333,22923.666666666668,22399.30769230769,20568.92307692308,16620.35714285714,16888.214285714286,1,True
2a76806e-32b4-4ec6-a851-f73ba7dafda1,-77.008775,38.91256,2020.0,North Capitol & R St NE,19796.6,19898.8,18747.4,14227.166666666666,12839.714285714286,12221.57142857143,13485.125,1,False
08261245-1f3f-11e7-bf6b-3863bb334450,-76.974828,38.894474,2015.0,Oklahoma Ave & D St NE,15896.0,15978.333333333334,19378.666666666668,19104.33333333333,19459.666666666668,17120.25,16970.0,1,False
99644655-ef85-4e13-a331-a344d88ded32,-77.059496,38.853002,2021.0,23rd St S & Hayes St,8104.0,8226.0,8079.0,7900.0,7800.0,7600.0,7800.0,1,False
1999643103701119546,-76.949287,38.935388,,,16496.0,16562.0,16433.0,16474.0,15902.0,16323.0,16226.0,1,False
568a84a6-8911-48aa-8ad4-9a1b46564e9d,-77.02791,38.95674,2018.0,Georgia Ave & Kennedy St NW,16982.25,16083.5,15838.25,15326.25,15416.0,15681.25,17058.5,1,False
63fa246c-6bed-41f0-97eb-d2d7888c1db0,-77.027163,38.936228,,,7104.25,6727.0,5829.5,5855.0,5964.0,6162.0,6279.5,1,False
d1fd7121-67e3-46a9-b415-e84a565394f2,-77.013821,38.958098,2021.0,Kansas Ave & Longfellow St NW,17154.5,17217.5,15080.0,15145.5,15925.0,11503.0,11805.0,1,False
0824f3d6-1f3f-11e7-bf6b-3863bb334450,-77.091862,38.889396,2011.0,Wilson Blvd & N Edgewood St,6673.666666666667,6774.0,6652.666666666667,6400.0,6400.0,6000.0,5600.0,1,False
082492e1-1f3f-11e7-bf6b-3863bb334450,-77.047318,38.905711,2021.0,New Hampshire Ave & Ward Pl NW,12851.75,10369.5,10391.5,10768.5,10257.4,10170.4,9823.25,1,False
08263b6d-1f3f-11e7-bf6b-3863bb334450,-77.358741,38.959633,2016.0,Library St & Freedom Dr,13767.0,13767.0,13767.0,14000.0,14000.0,14000.0,14000.0,1,False
08249d44-1f3f-11e7-bf6b-3863bb334450,-77.022241,38.886266,2010.0,L'Enfant Plaza / 7th & C St SW,26067.727272727272,25465.18181818182,25783.636363636364,24719.58333333333,25194.25,25600.166666666668,27242.58333333333,1,False
ad6ec1ce-db22-47c1-acf3-507897d40725,-77.087128,38.936298,2020.0,American University East Campus,25672.5,25805.0,25572.5,25683.5,23147.0,24142.0,24777.0,1,False
889571f8-5774-4097-a31f-4b6e3f5b4381,-77.050105,38.817019,2023.0,First St & Fayette St,46412.0,44954.0,49131.0,49000.0,47000.0,49000.0,49000.0,1,False
0825f622-1f3f-11e7-bf6b-3863bb334450,-77.026235,38.898243,2014.0,10th & G St NW,13329.0,13679.8,13309.5,12238.636363636364,11536.818181818182,11127.25,11756.53846153846,1,False
0824aa39-1f3f-11e7-bf6b-3863bb334450,-77.029822,38.900283,2010.0,13th St & New York Ave NW,16301.611111111111,16875.11111111111,16636.722222222223,16247.166666666666,14752.166666666666,14695.105263157897,14784.666666666666,1,False
1900610962867255780,-77.220829,38.927943,,,6977.5,6989.0,7611.0,7550.0,7350.0,7600.0,8450.0,1,False
0825388d-1f3f-11e7-bf6b-3863bb334450,-77.046564,38.901539,2012.0,21st St & Pennsylvania Ave NW,14318.888888888889,12624.111111111111,12612.888888888889,12937.888888888889,12127.454545454546,11418.416666666666,11176.53846153846,1,False
08250172-1f3f-11e7-bf6b-3863bb334450,-77.041539,38.89968,2011.0,18th St & Pennsylvania Ave NW,13368.125,13430.1875,12982.625,12952.4375,11692.5625,11772.4375,11414.35294117647,1,False
08252a00-1f3f-11e7-bf6b-3863bb334450,-77.107854,38.880012,2012.0,Wilson Blvd & N Quincy St,13798.75,14006.0,13755.25,12950.0,12650.0,12625.0,12050.0,1,False
141766fa-fa3b-4c61-8e46-a8673c910a0c,-77.072558,38.802893,2023.0,Mandeville Ln & Stovall St,57278.0,51508.0,50515.0,61000.0,60000.0,64000.0,64000.0,1,False
082494e7-1f3f-11e7-bf6b-3863bb334450,-76.987907,38.882915,2019.0,13th & E St SE,10144.5,10064.75,9974.0,10054.75,10615.25,10926.0,9176.5,1,False
3dd9e864-a5fc-4c27-b18e-325226089293,-76.952199,38.975505,2020.0,Northwestern High School,,,,,,,,1,False
55fc40ce-5be9-4e45-9c84-daacced3c852,-76.986385,38.884058,2010.0,14th & D St SE,7309.428571428572,7271.714285714285,7206.0,7389.714285714285,7527.285714285715,7701.714285714285,6953.428571428572,1,False
0826176a-1f3f-11e7-bf6b-3863bb334450,-77.084636,38.958267,2016.0,Wisconsin Ave & Ingomar St NW,16575.5,16661.0,15733.5,15801.5,17560.5,17256.0,16626.0,1,False
af5c5675-452b-4e1f-9d9f-7f4a0c50388d,-77.065803,38.884533,,,67309.0,72995.0,78680.0,63000.0,62000.0,62000.0,38030.5,1,False
0826132d-1f3f-11e7-bf6b-3863bb334450,-76.983683,38.915604,2015.0,New York Ave & Hecht Ave NE,,,,,,,,1,False
4f9000ec-e47e-494e-9b49-61e95b5a6f03,-77.021595,38.914174,2020.0,7th & S St NW,16389.0,16084.666666666666,15832.666666666666,16058.583333333334,16391.166666666668,17705.25,18239.416666666668,1,False
72e7c396-11ad-4e88-bf4b-e60584f748fc,-77.038684,38.942146,2020.0,17th & Upshur St NW,17401.5,22062.0,21863.0,21957.5,20500.5,21179.5,21736.5,1,False
0825f8da-1f3f-11e7-bf6b-3863bb334450,-77.057619,38.820064,2014.0,Mount Vernon Ave & E Nelson Ave,,,,,,,,1,False
461df1a0-fac6-4a11-ac4c-ff795e6299c9,-77.0235,38.932128,2020.0,Georgia Ave & Morton St NW,7716.666666666667,7756.333333333333,6938.333333333333,6082.333333333333,6195.666666666667,5456.75,6295.25,1,False
0826233f-1f3f-11e7-bf6b-3863bb334450,-77.049383,38.890539,2016.0,Henry Bacon Dr & Lincoln Memorial Circle NW,19866.0,19968.636363636364,21070.18181818182,21125.0,22617.6,20491.090909090908,19206.33333333333,1,False
89263cc9-13f6-4185-b315-5164c9bb930e,-77.012808,38.951596,2019.0,New Hampshire & Gallatin St NW,16954.0,17042.0,13550.0,13609.0,13862.0,12776.0,13112.0,1,False
8dfb34e2-7f75-4359-a374-5bf5e86c4793,-77.112754,38.882425,2023.0,Fairfax Dr & N Taylor St,15636.333333333334,16518.0,17189.333333333332,15933.333333333334,15533.333333333334,15500.0,15066.666666666666,1,False
29f174dd-e7bc-4329-a570-0220f0d1be84,-77.353454,38.978503,2022.0,Lake Newport Rd and Autumn Ridge Cir,10307.0,10324.0,10107.0,9850.0,9850.0,8800.0,8800.0,1,False
174fc644-1a5a-4923-a8b5-373e0ad04525,-77.104784,38.874248,2023.0,N Pershing Dr & N Quebec St,21545.0,21352.0,20609.0,19966.666666666668,19933.33333333333,19900.0,19300.0,1,False
1939176485434179842,-77.066409,38.975739,,,,,,,,,,1,False
08254d7e-1f3f-11e7-bf6b-3863bb334450,-77.095431,38.84736,2023.0,S Four Mile Run Dr & Walter Reed Dr,15160.5,15388.0,15113.5,14500.0,14500.0,14000.0,15000.0,1,False
0627dc3c-5c62-4ab1-a6f0-3635c6f80d23,-76.996023,38.922404,2022.0,MBT & Bryant St NE,19700.5,19802.5,20019.0,19746.0,20113.5,20991.5,21543.5,1,False
08249b10-1f3f-11e7-bf6b-3863bb334450,-76.947974,38.894,2010.0,Benning Branch Library,106206.0,112749.0,113084.0,118753.0,121514.0,123286.0,125090.0,1,False
082527e7-1f3f-11e7-bf6b-3863bb334450,-77.037413,38.879819,2012.0,Jefferson Memorial,169630.5,169308.0,170497.0,195306.5,198218.0,205630.0,208690.0,1,False
199df30f-328b-48af-8627-952bd9d6fe7c,-76.955047,38.939271,2020.0,Rhode Island Ave & 39th St / Brentwood Arts Exchange,13631.0,13687.0,13583.0,13852.5,13285.5,13636.5,13416.0,1,False
0826533b-1f3f-11e7-bf6b-3863bb334450,-77.340787,38.970412,2017.0,North Shore Dr & Village Rd,15045.5,15070.5,14586.5,14600.0,14000.0,15400.0,15400.0,1,False
08251c45-1f3f-11e7-bf6b-3863bb334450,-77.100989,38.850337,2012.0,Barcroft Community Center,16728.0,16979.0,16676.0,16000.0,16000.0,15000.0,16000.0,1,False
7c790f6e-7889-4c3c-97d6-ffd37e68bb2d,-76.983585,38.86044,2023.0,16th & Bangor St SE,2689.0,2703.0,2679.0,2691.0,2741.0,2832.0,2924.0,1,False
0825f1f7-1f3f-11e7-bf6b-3863bb334450,-77.146866,39.084379,2014.0,Rockville Metro West,27181.0,27292.0,26390.0,26441.0,26362.0,26590.0,27101.0,1,False
0825180e-1f3f-11e7-bf6b-3863bb334450,-77.055599,38.930282,2011.0,3000 Connecticut Ave NW / National Zoo,29309.0,29460.0,29194.0,33125.0,33741.0,34859.0,26401.0,1,False
0825baa3-1f3f-11e7-bf6b-3863bb334450,-76.933099,38.908473,2013.0,Deanwood Rec Center,55699.5,58984.5,58325.0,61167.0,62692.0,65687.5,66139.0,1,True
0824806c-1f3f-11e7-bf6b-3863bb334450,-76.947446,38.897063,2010.0,Minnesota Ave Metro/DOES,61690.0,65006.0,65043.5,67915.0,69454.5,71394.0,72552.5,1,False
30b5e0c1-7ca6-4050-8566-3fccf0b60890,-77.025613,38.953663,2023.0,9th & Ingraham St NW,15695.0,15776.0,13350.0,13538.0,13789.75,14442.0,14821.75,1,False
1928837279316128558,-77.058468,38.935842,,,8966.5,9324.0,8874.0,8912.5,8755.5,10036.5,10300.5,1,False
08264173-1f3f-11e7-bf6b-3863bb334450,-77.040691,38.812351,2020.0,Madison St & Fairfax St,35769.0,32165.0,33583.0,33000.0,32000.0,32000.0,32000.0,1,False
1934708272694780030,-76.980378,38.941733,,,,,,,,,4016.0,1,False
5075ddc9-7546-44a6-9445-0a48a53267df,-76.945495,39.081638,2021.0,Briggs Chaney & Castle Dr,,,,,,,,1,False
08254529-1f3f-11e7-bf6b-3863bb334450,-77.082426,38.954812,2013.0,Fessenden St & Wisconsin Ave NW,12522.666666666666,12231.666666666666,11256.0,11305.0,12492.0,12853.0,12295.666666666666,1,True
082639c8-1f3f-11e7-bf6b-3863bb334450,-77.351649,38.955079,,,,,,,,,,1,False
1957750905852681124,-77.241518,38.876903,,,13406.0,13428.0,11521.0,11000.0,11000.0,10000.0,10000.0,1,False
0824833c-1f3f-11e7-bf6b-3863bb334450,-77.000648,38.919077,2010.0,4th & W St NE,5121.0,5147.0,5101.0,5287.0,5385.0,5563.0,5978.0,1,False
0825fb66-1f3f-11e7-bf6b-3863bb334450,-77.05003,38.865553,2020.0,Long Bridge Park / Long Bridge Dr & 6th St S,24240.83333333333,24366.33333333333,24590.33333333333,27983.33333333333,27533.33333333333,25600.0,27687.5,1,False
08251984-1f3f-11e7-bf6b-3863bb334450,-77.056887,38.905126,2011.0,M St & Pennsylvania Ave NW,24352.83333333333,24478.83333333333,22889.2,20560.4,22033.0,21325.285714285717,22030.0,1,False
1957757292469049786,-77.204762,38.925572,,,7478.0,7491.0,7082.0,7000.0,6900.0,5800.0,5800.0,1,False
0824e68d-1f3f-11e7-bf6b-3863bb334450,-77.04657,38.88412,2012.0,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,21062.0,39828.0,39469.0,39640.0,36241.0,36849.0,37707.0,1,False
d61b3881-e324-4c6d-aa92-849716c70b04,-76.97703,38.84623,2017.0,19th & Savannah St SE,,,,,,,,1,False
0824cfe7-1f3f-11e7-bf6b-3863bb334450,-77.053485,38.903827,2010.0,25th St & Pennsylvania Ave NW,20303.0,18810.777777777777,20872.625,19920.375,20932.727272727272,20142.08333333333,20175.76923076923,1,False
08264525-1f3f-11e7-bf6b-3863bb334450,-77.107143,39.014716,2017.0,Pooks Hill Rd & Linden Ave,,,4410.0,4421.0,4412.0,4533.0,4624.0,1,False
7814989b-dc73-4a7e-bd23-f716b9abbbfe,-76.99602,38.89222,2018.0,7th St & Massachusetts Ave NE,9055.714285714286,9992.42857142857,9385.142857142857,9178.285714285714,9016.0,9835.0,10050.09090909091,1,False
1877158937567185816,-77.305336,38.844249,,,19127.4,18145.6,17887.0,17400.0,17400.0,17600.0,18000.0,1,False
08258e2d-1f3f-11e7-bf6b-3863bb334450,-77.0024,38.87501,2013.0,3rd & Tingey St SE,4800.0,2895.0,2869.0,2881.0,8561.0,8704.5,8907.0,1,True
f69c2ab2-8d2b-493a-9da4-3a76d0e34753,-77.1135,39.04317,2019.0,Woodglen Dr & Executive Blvd,18877.0,19150.0,19001.0,19042.0,19405.0,19911.0,20292.0,1,False
fd44b399-4a55-4bbe-a326-20d138a2f0eb,-77.270731,38.877415,,,,,,,,,,1,False
e9030e46-31bf-4def-befb-2e685ad48180,-77.032956,38.931991,2019.0,14th & Newton St NW,6359.0,6392.0,5586.333333333333,4156.666666666667,4049.0,4678.25,9202.6,1,False
1892762694406615240,-77.282083,38.868545,,,20987.0,21022.0,20782.0,21000.0,20000.0,20000.0,20000.0,1,False
183f8ffb-756c-4271-8d9a-a5cde3f13116,-76.964896,38.9252,2023.0,South Dakota Ave & Bladensburg Rd NE,17293.0,16610.75,18133.75,18295.5,18199.75,18146.75,18245.0,1,False
0825b1a2-1f3f-11e7-bf6b-3863bb334450,-77.006472,38.977933,2013.0,Carroll & Ethan Allen Ave,9622.0,8880.0,8480.0,8501.0,8482.0,8240.0,8401.0,1,True
39d08937-66b3-4fd8-89d0-49e5144f1922,-77.205428,38.900371,,,,,,,,,,1,False
a7b98322-bdbb-421e-b2e4-1bb42ef9d01f,-77.03188,38.910674,2021.0,14th & Q St NW,16941.666666666668,17029.333333333332,18030.666666666668,18109.0,16436.25,12955.5,13257.0,1,False
1901331776956725958,-77.350396,38.949366,,,,,,,,,,1,False
082482b3-1f3f-11e7-bf6b-3863bb334450,-77.043368,38.895734,2010.0,19th & E Street NW,12150.384615384615,12166.692307692309,11166.384615384615,10844.92857142857,10679.142857142857,10811.0,9985.875,1,False
0825fa22-1f3f-11e7-bf6b-3863bb334450,-77.059821,38.833077,2014.0,Mount Vernon Ave & Kennedy St,8817.75,8525.0,7782.0,7700.0,7550.0,7400.0,7400.0,1,False
082620fc-1f3f-11e7-bf6b-3863bb334450,-77.017247,38.890496,2016.0,4th St & Madison Dr NW,16789.8,16792.733333333334,17358.6,17309.5625,16665.8125,15088.882352941177,15351.176470588236,1,False
08249dad-1f3f-11e7-bf6b-3863bb334450,-77.026013,38.893028,2010.0,10th St & Constitution Ave NW,18287.0,18592.916666666668,19390.166666666668,18645.846153846152,18895.0,17776.76923076923,18712.23076923077,1,False
0248fa3b-6df4-4fdc-ae31-ee2e4d177da8,-77.045916,38.852903,2021.0,National Airport,12415.0,12601.0,12376.0,11000.0,11000.0,11000.0,11000.0,1,False
1999699654561182176,-76.868767,38.875772,,,,,,,,,,1,False
